num,t,word,value,success,error_type,test
3,0,!âge!,!aZ!~~~~~~,True,None,1
4,0,!âge!,!âge!,True,None,1
5,0,!âge!,10.079409122467041,,None,1
0,0,!mouche!,975,,None,1
1,0,!mouche!,0.9687863842668578,True,None,1
2,0,!mouche!,0.7373290866622582,True,None,1
3,0,!mouche!,!muS!~~~~~,True,None,1
4,0,!mouche!,!mouche!,True,None,1
5,0,!mouche!,76.0431649684906,,None,1
0,0,!prêtre!,1228,,None,1
1,0,!prêtre!,0.9949350370775869,True,None,1
2,0,!prêtre!,0.9204448637722903,True,None,1
3,0,!prêtre!,!pREtR!~~~,True,None,1
4,0,!prêtre!,!prêtre!,True,None,1
5,0,!prêtre!,87.11071515083313,,None,1
0,0,!pitre!,1006,,None,1
1,0,!pitre!,0.9172082888010489,True,None,1
2,0,!pitre!,0.7567870324992909,True,None,1
3,0,!pitre!,!pitR!~~~~,True,None,1
4,0,!pitre!,!pitre!,True,None,1
5,0,!pitre!,52.57922029495239,,None,1
0,0,!lame!,945,,None,1
1,0,!lame!,0.972230507349503,True,None,1
2,0,!lame!,0.7903186485215135,True,None,1
3,0,!lame!,!lam!~~~~~,True,None,1
4,0,!lame!,!lame!,True,None,1
5,0,!lame!,26.079450130462646,,None,1
0,0,!ligne!,911,,None,1
1,0,!ligne!,0.9755235106582413,True,None,1
2,0,!ligne!,0.7866016350728656,True,None,1
3,0,!ligne!,!liN!~~~~~,True,None,1
4,0,!ligne!,!ligne!,True,None,1
5,0,!ligne!,41.67294645309448,,None,1
0,0,!spot!,934,,None,1
1,0,!spot!,0.9936820996680367,True,None,1
2,0,!spot!,0.8889301685697665,True,None,1
3,0,!spot!,!spOt!~~~~,True,None,1
4,0,!spot!,!spot!,True,None,1
5,0,!spot!,25.969144821166992,,None,1
0,0,!eau!,1520,,None,1
1,0,!eau!,0.009212670634841368,True,None,1
2,0,!eau!,0.6180470676602056,True,None,1
3,0,!eau!,!ma!!~~~~~,False,None,1
4,0,!eau!,!eau!,True,None,1
5,0,!eau!,23.105530261993408,,None,1
0,0,!malle!,831,,None,1
1,0,!malle!,0.944991534820693,True,None,1
2,0,!malle!,0.7828327850773525,True,None,1
3,0,!malle!,!mal!~~~~~,True,None,1
4,0,!malle!,!malle!,True,None,1
5,0,!malle!,37.95873761177063,,None,1
0,0,!prêt!,1091,,None,1
1,0,!prêt!,0.017179302194632085,True,None,1
2,0,!prêt!,0.7032559673590756,False,None,1
3,0,!prêt!,!pR~!~~~~~,False,None,1
4,0,!prêt!,!prêt!,True,None,1
5,0,!prêt!,29.57154417037964,,None,1
0,0,!lune!,892,,None,1
1,0,!lune!,0.9805721729586744,True,None,1
2,0,!lune!,0.8311930998533353,True,None,1
3,0,!lune!,!lyn!~~~~~,True,None,1
4,0,!lune!,!lune!,True,None,1
5,0,!lune!,24.70041584968567,,None,1
0,0,!pieux!,997,,None,1
1,0,!pieux!,0.9651787375755365,True,None,1
2,0,!pieux!,0.7573865838672039,True,None,1
3,0,!pieux!,!pj2!~~~~~,True,None,1
4,0,!pieux!,!pieux!,True,None,1
5,0,!pieux!,45.35492706298828,,None,1
0,0,!seize!,836,,None,1
1,0,!seize!,0.9906300395890498,True,None,1
2,0,!seize!,0.710283978232824,True,None,1
3,0,!seize!,!sEz!~~~~~,True,None,1
4,0,!seize!,!seize!,True,None,1
5,0,!seize!,37.003122329711914,,None,1
0,0,!tic!,857,,None,1
1,0,!tic!,0.951163699316976,True,None,1
2,0,!tic!,0.8020546725404907,True,None,1
3,0,!tic!,!tik!~~~~~,True,None,1
4,0,!tic!,!tic!,True,None,1
5,0,!tic!,13.397110939025879,,None,1
0,0,!pli!,1190,,None,1
1,0,!pli!,0.9955931367500959,True,None,1
2,0,!pli!,0.8466936784071126,True,None,1
3,0,!pli!,!pli!~~~~~,True,None,1
4,0,!pli!,!pli!,True,None,1
5,0,!pli!,18.128259897232056,,None,1
0,0,!orge!,842,,None,1
1,0,!orge!,0.9781004358628468,True,None,1
2,0,!orge!,0.8234270135396501,True,None,1
3,0,!orge!,!ORZ!~~~~~,True,None,1
4,0,!orge!,!orge!,True,None,1
5,0,!orge!,23.0507755279541,,None,1
0,0,!celte!,1168,,None,1
1,0,!celte!,0.9241619222957617,True,None,1
2,0,!celte!,0.865651833783574,True,None,1
3,0,!celte!,!sElt!~~~~,True,None,1
4,0,!celte!,!celte!,True,None,1
5,0,!celte!,52.75971841812134,,None,1
0,0,!scribe!,1218,,None,1
1,0,!scribe!,0.9951925465492479,True,None,1
2,0,!scribe!,0.9242076513972105,True,None,1
3,0,!scribe!,!skRib!~~~,True,None,1
4,0,!scribe!,!scribe!,True,None,1
5,0,!scribe!,76.89879727363586,,None,1
0,0,!fibre!,933,,None,1
1,0,!fibre!,0.9771594803725814,True,None,1
2,0,!fibre!,0.8650472503826391,True,None,1
3,0,!fibre!,!fibR!~~~~,True,None,1
4,0,!fibre!,!fibre!,True,None,1
5,0,!fibre!,41.276763916015625,,None,1
0,0,!eux!,575,,None,1
1,0,!eux!,0.9785599840729582,True,None,1
2,0,!eux!,0.5115773071760985,False,None,1
3,0,!eux!,!2!~~~~~~~,True,None,1
4,0,!eux!,!eux~,False,None,1
5,0,!eux!,9.305568933486938,,None,1
0,0,!pendre!,1155,,None,1
1,0,!pendre!,0.9545447341819112,True,None,1
2,0,!pendre!,0.8282964382277714,True,None,1
3,0,!pendre!,!p@dR!~~~~,True,None,1
