num,t,word,value,success,error_type,test
0,0,!dé!,711,,None,1
1,0,!dé!,0.013586437581159658,True,None,1
2,0,!dé!,0.44340989363213856,True,None,1
3,0,!dé!,!de!~~~~~~,True,None,1
4,0,!dé!,!dé!,True,None,1
5,0,!dé!,8.853649616241455,,None,1
0,0,!pomme!,1150,,None,1
1,0,!pomme!,0.03821626548044051,True,None,1
2,0,!pomme!,0.28945590825337736,True,None,1
3,0,!pomme!,!pOm!~~~~~,True,None,1
4,0,!pomme!,!pomme!,True,None,1
5,0,!pomme!,59.76123833656311,,None,1
0,0,!saint!,1403,,None,1
1,0,!saint!,0.020250968263091768,True,None,1
2,0,!saint!,0.5180747369118,True,None,1
3,0,!saint!,!sa~!~~~~~,False,None,1
4,0,!saint!,!saint!,True,None,1
5,0,!saint!,73.00721311569214,,None,1
0,0,!viande!,1708,,None,1
1,0,!viande!,0.029843677706506835,True,None,1
2,0,!viande!,0.045832765871898364,True,None,1
3,0,!viande!,!viad!~~~~,False,None,1
4,0,!viande!,!viande!,True,None,1
5,0,!viande!,123.62500143051147,,None,1
0,0,!grade!,1542,,None,1
1,0,!grade!,0.03580294044023949,True,None,1
2,0,!grade!,0.6674639070151223,True,None,1
3,0,!grade!,!gRad!~~~~,True,None,1
4,0,!grade!,!grade!,True,None,1
5,0,!grade!,65.79498744010925,,None,1
0,0,!nôtre!,1178,,None,1
1,0,!nôtre!,0.11804652534757067,True,None,1
2,0,!nôtre!,0.879088068194089,False,None,1
3,0,!nôtre!,!nOtR!~~~~,False,None,1
4,0,!nôtre!,!nôtre!,True,None,1
5,0,!nôtre!,51.39260959625244,,None,1
0,0,!pacte!,1098,,None,1
1,0,!pacte!,0.25736838370471155,True,None,1
2,0,!pacte!,0.7507387109500743,False,None,1
3,0,!pacte!,!pat!~~~~~,False,None,1
4,0,!pacte!,!pacte!,True,None,1
5,0,!pacte!,50.06231737136841,,None,1
0,0,!soie!,1410,,None,1
1,0,!soie!,0.036776679212659355,True,None,1
2,0,!soie!,0.753755791167607,False,None,1
3,0,!soie!,!swa!~~~~~,False,None,1
4,0,!soie!,!soie!,True,None,1
5,0,!soie!,38.4033727645874,,None,1
0,0,!grave!,1450,,None,1
1,0,!grave!,0.0380495367972677,True,None,1
2,0,!grave!,0.3178244891231351,True,None,1
3,0,!grave!,!gRav!~~~~,True,None,1
4,0,!grave!,!grave!,True,None,1
5,0,!grave!,63.49434542655945,,None,1
0,0,!pair!,985,,None,1
1,0,!pair!,0.035922722436523086,True,None,1
2,0,!pair!,0.5684563753674792,True,None,1
3,0,!pair!,!pa!~~~~~~,False,None,1
4,0,!pair!,!pair!,True,None,1
5,0,!pair!,26.93703532218933,,None,1
0,0,!vente!,1339,,None,1
1,0,!vente!,0.0579219850619631,True,None,1
2,0,!vente!,0.05793576196066885,True,None,1
3,0,!vente!,!v@t!~~~~~,True,None,1
4,0,!vente!,!vente!,True,None,1
5,0,!vente!,60.243114709854126,,None,1
0,0,!flux!,850,,None,1
1,0,!flux!,0.049824066696087556,True,None,1
2,0,!flux!,0.20040078568110506,True,None,1
3,0,!flux!,!fl!~~~~~~,False,None,1
4,0,!flux!,!flux!,True,None,1
5,0,!flux!,23.441659927368164,,None,1
0,0,!brave!,1500,,None,1
1,0,!brave!,0.042095575062433575,True,None,1
2,0,!brave!,0.6554747136361879,True,None,1
3,0,!brave!,!bRav!~~~~,True,None,1
4,0,!brave!,!brave!,True,None,1
5,0,!brave!,64.67245483398438,,None,1
0,0,!claque!,1504,,None,1
1,0,!claque!,0.05341921501397797,True,None,1
2,0,!claque!,0.09644929355722563,True,None,1
3,0,!claque!,!klak!~~~~,True,None,1
4,0,!claque!,!claque!,True,None,1
5,0,!claque!,121.58478879928589,,None,1
0,0,!puant!,973,,None,1
1,0,!puant!,0.08344695210855287,True,None,1
2,0,!puant!,0.07546349960337105,True,None,1
3,0,!puant!,!py@!~~~~~,True,None,1
4,0,!puant!,!puant!,True,None,1
5,0,!puant!,52.71282386779785,,None,1
0,0,!grille!,1376,,None,1
1,0,!grille!,0.31162225805499916,True,None,1
2,0,!grille!,0.07206154443710923,True,None,1
3,0,!grille!,!gRij!~~~~,True,None,1
